"trip_id","arrival_time","departure_time","stop_id","stop_sequence"
"GO103_1555","09:22:00","09:22:00","113","6"
"GO103_1555","09:24:00","09:24:00","112","7"
"GO103_1555","09:27:00","09:27:00","111","8"
"GO103_1555","09:30:00","09:30:00","110","9"
"GO103_1555","09:33:00","09:33:00","109","10"
"GO103_1555","09:36:00","09:36:00","108","11"
"GO103_1555","09:39:00","09:39:00","107","12"
"GO103_1555","09:42:00","09:42:00","106","13"
"GO103_1555","09:58:00","10:00:00","15","14"
"GO103_1555","10:09:00","10:09:00","9","15"
"GO103_1555","10:19:00","10:19:00","8","16"
"GO103_1557","09:48:00","09:48:00","118","1"
"GO103_1557","09:53:00","09:53:00","117","2"
"GO103_1557","09:56:00","09:56:00","116","3"
"GO103_1557","09:59:00","09:59:00","115","4"
"GO103_1557","10:02:00","10:02:00","114","5"
"GO103_1557","10:04:00","10:04:00","113","6"
"GO103_1557","10:06:00","10:06:00","112","7"
"GO103_1557","10:09:00","10:09:00","111","8"
"GO103_1557","10:12:00","10:12:00","110","9"
"GO103_1557","10:15:00","10:15:00","109","10"
"GO103_1557","10:18:00","10:18:00","108","11"
"GO103_1557","10:21:00","10:21:00","107","12"
"GO103_1557","10:24:00","10:24:00","106","13"
"GO103_1557","10:35:00","10:35:00","83","14"
"GO103_1557","10:41:00","10:43:00","15","15"
"GO103_1557","10:52:00","10:52:00","9","16"
"GO103_1557","11:02:00","11:02:00","8","17"
"GO103_1559","10:00:00","10:00:00","118","1"
"GO103_1559","10:21:00","10:21:00","108","2"
"GO103_1559","10:44:00","10:46:00","15","3"
"GO103_1559","11:05:00","11:05:00","8","4"
"GO103_1561","10:15:00","10:15:00","118","1"
"GO103_1561","10:20:00","10:20:00","117","2"
"GO103_1561","10:23:00","10:23:00","116","3"
"GO103_1561","10:26:00","10:26:00","115","4"
"GO103_1561","10:29:00","10:29:00","114","5"
"GO103_1561","10:31:00","10:31:00","113","6"
"GO103_1561","10:33:00","10:33:00","112","7"
"GO103_1561","10:36:00","10:36:00","111","8"
"GO103_1561","10:39:00","10:39:00","110","9"
"GO103_1561","10:42:00","10:42:00","109","10"
"GO103_1561","10:45:00","10:45:00","108","11"
"GO103_1561","10:48:00","10:48:00","107","12"
"GO103_1561","10:52:00","10:52:00","106","13"
"GO103_1561","10:55:00","10:55:00","100","14"
"GO103_1561","11:08:00","11:09:00","15","15"
"GO103_1561","11:13:00","11:13:00","11","16"
"GO103_1561","11:15:00","11:15:00","10","17"
"GO103_1561","11:30:00","11:30:00","8","18"
"GO103_1563","10:48:00","10:48:00","118","1"
"GO103_1563","10:53:00","10:53:00","117","2"
"GO103_1563","10:56:00","10:56:00","116","3"
"GO103_1563","10:59:00","10:59:00","115","4"
"GO103_1563","11:02:00","11:02:00","114","5"
"GO103_1563","11:04:00","11:04:00","113","6"
"GO103_1563","11:06:00","11:06:00","112","7"
"GO103_1563","11:09:00","11:09:00","111","8"
"GO103_1563","11:12:00","11:12:00","110","9"
"GO103_1563","11:15:00","11:15:00","109","10"
"GO103_1563","11:18:00","11:18:00","108","11"
"GO103_1563","11:21:00","11:21:00","107","12"
"GO103_1563","11:24:00","11:24:00","106","13"
"GO103_1563","11:35:00","11:35:00","83","14"
"GO103_1563","11:41:00","11:43:00","15","15"
"GO103_1563","11:52:00","11:52:00","9","16"
"GO103_1563","12:02:00","12:02:00","8","17"
"GO103_1565","11:00:00","11:00:00","118","1"
"GO103_1565","11:21:00","11:21:00","108","2"
"GO103_1565","11:44:00","11:46:00","15","3"
"GO103_1565","12:05:00","12:05:00","8","4"
"GO103_1567","11:15:00","11:15:00","118","1"
"GO103_1567","11:20:00","11:20:00","117","2"
"GO103_1567","11:23:00","11:23:00","116","3"
"GO103_1567","11:26:00","11:26:00","115","4"
"GO103_1567","11:29:00","11:29:00","114","5"
"GO103_1567","11:31:00","11:31:00","113","6"
"GO103_1567","11:33:00","11:33:00","112","7"
"GO103_1567","11:36:00","11:36:00","111","8"
"GO103_1567","11:39:00","11:39:00","110","9"
"GO103_1567","11:42:00","11:42:00","109","10"
"GO103_1567","11:45:00","11:45:00","108","11"
"GO103_1567","11:48:00","11:48:00","107","12"
"GO103_1567","11:52:00","11:52:00","106","13"
"GO103_1567","11:55:00","11:55:00","100","14"
"GO103_1567","12:08:00","12:09:00","15","15"
"GO103_1567","12:13:00","12:13:00","11","16"
"GO103_1567","12:15:00","12:15:00","10","17"
"GO103_1567","12:30:00","12:30:00","8","18"
"GO103_1569","11:48:00","11:48:00","118","1"
"GO103_1569","11:53:00","11:53:00","117","2"
"GO103_1569","11:56:00","11:56:00","116","3"
"GO103_1569","11:59:00","11:59:00","115","4"
"GO103_1569","12:02:00","12:02:00","114","5"
"GO103_1569","12:04:00","12:04:00","113","6"
"GO103_1569","12:06:00","12:06:00","112","7"
"GO103_1569","12:09:00","12:09:00","111","8"
"GO103_1569","12:12:00","12:12:00","110","9"
"GO103_1569","12:15:00","12:15:00","109","10"
"GO103_1569","12:18:00","12:18:00","108","11"
"GO103_1569","12:21:00","12:21:00","107","12"
"GO103_1569","12:24:00","12:24:00","106","13"
"GO103_1569","12:35:00","12:35:00","83","14"
"GO103_1569","12:41:00","12:43:00","15","15"
"GO103_1569","12:52:00","12:52:00","9","16"
"GO103_1569","13:02:00","13:02:00","8","17"
"GO103_15102","12:05:00","12:05:00","8","1"
"GO103_15102","12:16:00","12:16:00","9","2"
"GO103_15102","12:26:00","12:28:00","15","3"
"GO103_15102","12:34:00","12:34:00","83","4"
"GO103_15102","12:44:00","12:44:00","106","5"
"GO103_15102","12:47:00","12:47:00","107","6"
"GO103_15102","12:50:00","12:50:00","108","7"
"GO103_15102","12:53:00","12:53:00","109","8"
"GO103_15102","12:56:00","12:56:00","110","9"
"GO103_15102","12:59:00","12:59:00","111","10"
"GO103_15102","13:03:00","13:03:00","112","11"
"GO103_15102","13:05:00","13:05:00","113","12"
"GO103_15102","13:07:00","13:07:00","114","13"
"GO103_15102","13:10:00","13:10:00","115","14"
"GO103_15102","13:13:00","13:13:00","116","15"
"GO103_15102","13:16:00","13:16:00","117","16"
"GO103_15102","13:21:00","13:21:00","118","17"
"GO103_15103","12:00:00","12:00:00","118","1"
"GO103_15103","12:21:00","12:21:00","108","2"
"GO103_15103","12:44:00","12:46:00","15","3"
"GO103_15103","13:05:00","13:05:00","8","4"
"GO103_15104","12:35:00","12:35:00","8","1"
"GO103_15104","12:46:00","12:46:00","9","2"
"GO103_15104","12:56:00","12:58:00","15","3"
"GO103_15104","13:13:00","13:13:00","100","4"
"GO103_15104","13:16:00","13:16:00","106","5"
"GO103_15104","13:19:00","13:19:00","107","6"
"GO103_15104","13:22:00","13:22:00","108","7"
"GO103_15104","13:25:00","13:25:00","109","8"
"GO103_15104","13:28:00","13:28:00","110","9"
"GO103_15104","13:31:00","13:31:00","111","10"
"GO103_15104","13:35:00","13:35:00","112","11"
"GO103_15104","13:37:00","13:37:00","113","12"
"GO103_15104","13:39:00","13:39:00","114","13"
"GO103_15104","13:42:00","13:42:00","115","14"
"GO103_15104","13:45:00","13:45:00","116","15"
"GO103_15104","13:48:00","13:48:00","117","16"
"GO103_15104","13:53:00","13:53:00","118","17"
"GO103_15105","12:15:00","12:15:00","118","1"
"GO103_15105","12:20:00","12:20:00","117","2"
"GO103_15105","12:23:00","12:23:00","116","3"
"GO103_15105","12:26:00","12:26:00","115","4"
"GO103_15105","12:29:00","12:29:00","114","5"
"GO103_15105","12:31:00","12:31:00","113","6"
"GO103_15105","12:33:00","12:33:00","112","7"
"GO103_15105","12:36:00","12:36:00","111","8"
"GO103_15105","12:39:00","12:39:00","110","9"
"GO103_15105","12:42:00","12:42:00","109","10"
"GO103_15105","12:45:00","12:45:00","108","11"
"GO103_15105","12:48:00","12:48:00","107","12"
"GO103_15105","12:52:00","12:52:00","106","13"
"GO103_15105","12:55:00","12:55:00","100","14"
"GO103_15105","13:08:00","13:09:00","15","15"
"GO103_15105","13:13:00","13:13:00","11","16"
"GO103_15105","13:15:00","13:15:00","10","17"
"GO103_15105","13:30:00","13:30:00","8","18"
"GO103_15107","12:48:00","12:48:00","118","1"
"GO103_15107","12:53:00","12:53:00","117","2"
"GO103_15107","12:56:00","12:56:00","116","3"
"GO103_15107","12:59:00","12:59:00","115","4"
"GO103_15107","13:02:00","13:02:00","114","5"
"GO103_15107","13:04:00","13:04:00","113","6"
"GO103_15107","13:06:00","13:06:00","112","7"
"GO103_15107","13:09:00","13:09:00","111","8"
"GO103_15107","13:12:00","13:12:00","110","9"
"GO103_15107","13:15:00","13:15:00","109","10"
"GO103_15107","13:18:00","13:18:00","108","11"
"GO103_15107","13:21:00","13:21:00","107","12"
"GO103_15107","13:24:00","13:24:00","106","13"
"GO103_15107","13:35:00","13:35:00","83","14"
"GO103_15107","13:41:00","13:43:00","15","15"
"GO103_15107","13:52:00","13:52:00","9","16"
"GO103_15107","14:02:00","14:02:00","8","17"
"GO103_15108","13:05:00","13:05:00","8","1"
"GO103_15108","13:16:00","13:16:00","9","2"
"GO103_15108","13:26:00","13:28:00","15","3"
"GO103_15108","13:34:00","13:34:00","83","4"
"GO103_15108","13:44:00","13:44:00","106","5"
"GO103_15108","13:47:00","13:47:00","107","6"
"GO103_15108","13:50:00","13:50:00","108","7"
"GO103_15108","13:53:00","13:53:00","109","8"
"GO103_15108","13:56:00","13:56:00","110","9"
"GO103_15108","13:59:00","13:59:00","111","10"
"GO103_15108","14:03:00","14:03:00","112","11"
"GO103_15108","14:05:00","14:05:00","113","12"
"GO103_15108","14:07:00","14:07:00","114","13"
"GO103_15108","14:10:00","14:10:00","115","14"
"GO103_15108","14:13:00","14:13:00","116","15"
"GO103_15108","14:16:00","14:16:00","117","16"
"GO103_15108","14:21:00","14:21:00","118","17"
"GO103_15109","13:15:00","13:15:00","118","1"
"GO103_15109","13:20:00","13:20:00","117","2"
"GO103_15109","13:23:00","13:23:00","116","3"
"GO103_15109","13:26:00","13:26:00","115","4"
"GO103_15109","13:29:00","13:29:00","114","5"
"GO103_15109","13:31:00","13:31:00","113","6"
"GO103_15109","13:33:00","13:33:00","112","7"
"GO103_15109","13:36:00","13:36:00","111","8"
"GO103_15109","13:39:00","13:39:00","110","9"
"GO103_15109","13:42:00","13:42:00","109","10"
"GO103_15109","13:45:00","13:45:00","108","11"
"GO103_15109","13:48:00","13:48:00","107","12"
"GO103_15109","13:52:00","13:52:00","106","13"
"GO103_15109","13:55:00","13:55:00","100","14"
"GO103_15109","14:08:00","14:09:00","15","15"
"GO103_15109","14:13:00","14:13:00","11","16"
"GO103_15109","14:15:00","14:15:00","10","17"
"GO103_15109","14:30:00","14:30:00","8","18"
"GO103_15110","13:19:00","13:19:00","8","1"
"GO103_15110","13:39:00","13:41:00","15","2"
"GO103_15110","13:58:00","13:58:00","108","3"
"GO103_15110","14:24:00","14:24:00","118","4"
"GO103_15111","13:48:00","13:48:00","118","1"
"GO103_15111","13:53:00","13:53:00","117","2"
"GO103_15111","13:56:00","13:56:00","116","3"
"GO103_15111","13:59:00","13:59:00","115","4"
"GO103_15111","14:02:00","14:02:00","114","5"
"GO103_15111","14:04:00","14:04:00","113","6"
"GO103_15111","14:06:00","14:06:00","112","7"
"GO103_15111","14:09:00","14:09:00","111","8"
"GO103_15111","14:12:00","14:12:00","110","9"
"GO103_15111","14:15:00","14:15:00","109","10"
"GO103_15111","14:18:00","14:18:00","108","11"
"GO103_15111","14:21:00","14:21:00","107","12"
"GO103_15111","14:24:00","14:24:00","106","13"
"GO103_15111","14:35:00","14:35:00","83","14"
"GO103_15111","14:41:00","14:43:00","15","15"
"GO103_15111","14:52:00","14:52:00","9","16"
"GO103_15111","15:02:00","15:02:00","8","17"
"GO103_15112","13:28:00","13:28:00","8","1"
"GO103_15112","14:04:00","14:04:00","106","2"
"GO103_15112","14:07:00","14:07:00","107","3"
"GO103_15112","14:10:00","14:10:00","108","4"
"GO103_15112","14:13:00","14:13:00","109","5"
"GO103_15112","14:16:00","14:16:00","110","6"
"GO103_15112","14:19:00","14:19:00","111","7"
"GO103_15112","14:22:00","14:22:00","112","8"
"GO103_15112","14:24:00","14:24:00","113","9"
"GO103_15112","14:26:00","14:26:00","114","10"
"GO103_15112","14:29:00","14:29:00","115","11"
"GO103_15112","14:32:00","14:32:00","116","12"
"GO103_15112","14:35:00","14:35:00","117","13"
"GO103_15112","14:40:00","14:40:00","118","14"
"GO103_15113","14:00:00","14:00:00","118","1"
"GO103_15113","14:21:00","14:21:00","108","2"
"GO103_15113","14:44:00","14:46:00","15","3"
"GO103_15113","15:05:00","15:05:00","8","4"
"GO103_15114","13:35:00","13:35:00","8","1"
"GO103_15114","13:46:00","13:46:00","9","2"
"GO103_15114","13:56:00","13:58:00","15","3"
"GO103_15114","14:13:00","14:13:00","100","4"
"GO103_15114","14:16:00","14:16:00","106","5"
"GO103_15114","14:19:00","14:19:00","107","6"
"GO103_15114","14:22:00","14:22:00","108","7"
"GO103_15114","14:25:00","14:25:00","109","8"
"GO103_15114","14:28:00","14:28:00","110","9"
"GO103_15114","14:31:00","14:31:00","111","10"
"GO103_15114","14:35:00","14:35:00","112","11"
"GO103_15114","14:37:00","14:37:00","113","12"
"GO103_15114","14:39:00","14:39:00","114","13"
"GO103_15114","14:42:00","14:42:00","115","14"
"GO103_15114","14:45:00","14:45:00","116","15"
"GO103_15114","14:48:00","14:48:00","117","16"
"GO103_15114","14:53:00","14:53:00","118","17"
"GO103_15115","14:15:00","14:15:00","118","1"
"GO103_15115","14:20:00","14:20:00","117","2"
"GO103_15115","14:23:00","14:23:00","116","3"
"GO103_15115","14:26:00","14:26:00","115","4"
"GO103_15115","14:29:00","14:29:00","114","5"
"GO103_15115","14:31:00","14:31:00","113","6"
"GO103_15115","14:33:00","14:33:00","112","7"
"GO103_15115","14:36:00","14:36:00","111","8"
"GO103_15115","14:39:00","14:39:00","110","9"
"GO103_15115","14:42:00","14:42:00","109","10"
"GO103_15115","14:45:00","14:45:00","108","11"
"GO103_15115","14:48:00","14:48:00","107","12"
"GO103_15115","14:52:00","14:52:00","106","13"
"GO103_15115","14:55:00","14:55:00","100","14"
"GO103_15115","15:08:00","15:09:00","15","15"
"GO103_15115","15:13:00","15:13:00","11","16"
"GO103_15115","15:15:00","15:15:00","10","17"
"GO103_15115","15:30:00","15:30:00","8","18"
"GO103_15116","13:55:00","13:55:00","8","1"
"GO103_15116","14:15:00","14:16:00","15","2"
"GO103_15116","14:31:00","14:31:00","106","3"
"GO103_15116","14:34:00","14:34:00","107","4"
"GO103_15116","14:37:00","14:37:00","108","5"
"GO103_15116","14:40:00","14:40:00","109","6"
"GO103_15116","14:43:00","14:43:00","110","7"
"GO103_15116","14:46:00","14:46:00","111","8"
"GO103_15116","14:49:00","14:49:00","112","9"
"GO103_15116","14:51:00","14:51:00","113","10"
"GO103_15116","14:53:00","14:53:00","114","11"
"GO103_15116","14:56:00","14:56:00","115","12"
"GO103_15116","14:59:00","14:59:00","116","13"
"GO103_15116","15:02:00","15:02:00","117","14"
"GO103_15116","15:07:00","15:07:00","118","15"
"GO103_15117","14:48:00","14:48:00","118","1"
"GO103_15117","14:53:00","14:53:00","117","2"
"GO103_15117","14:56:00","14:56:00","116","3"
"GO103_15117","14:59:00","14:59:00","115","4"
"GO103_15117","15:02:00","15:02:00","114","5"
"GO103_15117","15:04:00","15:04:00","113","6"
"GO103_15117","15:06:00","15:06:00","112","7"
"GO103_15117","15:09:00","15:09:00","111","8"
"GO103_15117","15:12:00","15:12:00","110","9"
"GO103_15117","15:15:00","15:15:00","109","10"
"GO103_15117","15:18:00","15:18:00","108","11"
"GO103_15117","15:21:00","15:21:00","107","12"
"GO103_15117","15:24:00","15:24:00","106","13"
"GO103_15117","15:35:00","15:35:00","83","14"
"GO103_15117","15:41:00","15:43:00","15","15"
"GO103_15117","15:52:00","15:52:00","9","16"
"GO103_15117","16:02:00","16:02:00","8","17"
"GO103_15119","15:06:00","15:06:00","118","1"
"GO103_15119","15:11:00","15:11:00","117","2"
"GO103_15119","15:14:00","15:14:00","116","3"
"GO103_15119","15:16:00","15:16:00","115","4"
"GO103_15119","15:19:00","15:19:00","114","5"
"GO103_15119","15:21:00","15:21:00","113","6"
"GO103_15119","15:24:00","15:24:00","112","7"
"GO103_15119","15:27:00","15:27:00","111","8"
"GO103_15119","15:30:00","15:30:00","110","9"
"GO103_15119","15:33:00","15:33:00","109","10"
"GO103_15119","15:36:00","15:36:00","108","11"
"GO103_15119","15:39:00","15:39:00","107","12"
"GO103_15119","15:42:00","15:42:00","106","13"
"GO103_15119","15:46:00","15:46:00","100","14"
"GO103_15119","16:01:00","16:03:00","15","15"
"GO103_15119","16:12:00","16:12:00","9","16"
"GO103_15119","16:22:00","16:22:00","8","17"
"GO103_15120","14:05:00","14:05:00","8","1"
"GO103_15120","14:16:00","14:16:00","9","2"
"GO103_15120","14:26:00","14:28:00","15","3"
"GO103_15120","14:34:00","14:34:00","83","4"
"GO103_15120","14:44:00","14:44:00","106","5"
"GO103_15120","14:47:00","14:47:00","107","6"
"GO103_15120","14:50:00","14:50:00","108","7"
"GO103_15120","14:53:00","14:53:00","109","8"
"GO103_15120","14:56:00","14:56:00","110","9"
"GO103_15120","14:59:00","14:59:00","111","10"
"GO103_15120","15:03:00","15:03:00","112","11"
"GO103_15120","15:05:00","15:05:00","113","12"
"GO103_15120","15:07:00","15:07:00","114","13"
"GO103_15120","15:10:00","15:10:00","115","14"
"GO103_15120","15:13:00","15:13:00","116","15"
"GO103_15120","15:16:00","15:16:00","117","16"
"GO103_15120","15:21:00","15:21:00","118","17"
"GO103_15122","14:22:00","14:22:00","8","1"
"GO103_15122","14:57:00","14:57:00","106","2"
"GO103_15122","15:00:00","15:00:00","107","3"
"GO103_15122","15:03:00","15:03:00","108","4"
"GO103_15122","15:06:00","15:06:00","109","5"
"GO103_15122","15:09:00","15:09:00","110","6"
"GO103_15122","15:12:00","15:12:00","111","7"
"GO103_15122","15:15:00","15:15:00","112","8"
"GO103_15122","15:17:00","15:17:00","113","9"
"GO103_15122","15:19:00","15:19:00","114","10"
"GO103_15122","15:22:00","15:22:00","115","11"
"GO103_15122","15:25:00","15:25:00","116","12"
"GO103_15122","15:28:00","15:28:00","117","13"
"GO103_15122","15:33:00","15:33:00","118","14"
"GO103_15123","15:42:00","15:42:00","118","1"
"GO103_15123","15:47:00","15:47:00","117","2"
"GO103_15123","15:50:00","15:50:00","116","3"
"GO103_15123","15:52:00","15:52:00","115","4"
"GO103_15123","15:55:00","15:55:00","114","5"
"GO103_15123","15:57:00","15:57:00","113","6"
"GO103_15123","16:00:00","16:00:00","112","7"
"GO103_15123","16:02:00","16:02:00","111","8"
"GO103_15123","16:05:00","16:05:00","110","9"
"GO103_15123","16:08:00","16:08:00","109","10"
"GO103_15123","16:11:00","16:11:00","108","11"
"GO103_15123","16:14:00","16:14:00","107","12"
"GO103_15123","16:17:00","16:17:00","106","13"
"GO103_15123","16:27:00","16:27:00","83","14"
"GO103_15123","16:33:00","16:35:00","15","15"
"GO103_15123","16:39:00","16:39:00","11","16"
"GO103_15123","16:41:00","16:41:00","10","17"
"GO103_15123","16:55:00","16:55:00","8","18"
"GO103_15124","14:32:00","14:32:00","8","1"
"GO103_15124","15:06:00","15:06:00","100","2"
"GO103_15124","15:08:00","15:08:00","106","3"
"GO103_15124","15:11:00","15:11:00","107","4"
"GO103_15124","15:14:00","15:14:00","108","5"
"GO103_15124","15:17:00","15:17:00","109","6"
"GO103_15124","15:20:00","15:20:00","110","7"
"GO103_15124","15:23:00","15:23:00","111","8"
"GO103_15124","15:26:00","15:26:00","112","9"
"GO103_15124","15:28:00","15:28:00","113","10"
"GO103_15124","15:30:00","15:30:00","114","11"
"GO103_15124","15:33:00","15:33:00","115","12"
"GO103_15124","15:36:00","15:36:00","116","13"
"GO103_15124","15:39:00","15:39:00","117","14"
"GO103_15124","15:45:00","15:45:00","118","15"
"GO103_15125","16:06:00","16:06:00","118","1"
"GO103_15125","16:13:00","16:13:00","115","2"
"GO103_15125","16:25:00","16:25:00","108","3"
"GO103_15125","16:44:00","16:46:00","15","4"
"GO103_15125","16:54:00","16:54:00","9","5"
"GO103_15125","17:05:00","17:05:00","8","6"
"GO103_15126","14:36:00","14:36:00","8","1"
"GO103_15126","14:47:00","14:47:00","9","2"
"GO103_15126","14:56:00","14:58:00","15","3"
"GO103_15126","15:12:00","15:12:00","100","4"
"GO103_15126","15:14:00","15:14:00","106","5"
"GO103_15126","15:17:00","15:17:00","107","6"
"GO103_15126","15:20:00","15:20:00","108","7"
"GO103_15126","15:23:00","15:23:00","109","8"
"GO103_15126","15:26:00","15:26:00","110","9"
"GO103_15126","15:29:00","15:29:00","111","10"
"GO103_15126","15:32:00","15:32:00","112","11"
"GO103_15126","15:34:00","15:34:00","113","12"
"GO103_15126","15:36:00","15:36:00","114","13"
"GO103_15126","15:39:00","15:39:00","115","14"
"GO103_15126","15:42:00","15:42:00","116","15"
"GO103_15126","15:45:00","15:45:00","117","16"
"GO103_15126","15:50:00","15:50:00","118","17"
"GO103_15127","16:08:00","16:08:00","118","1"
"GO103_15127","16:13:00","16:13:00","117","2"
"GO103_15127","16:16:00","16:16:00","116","3"
"GO103_15127","16:18:00","16:18:00","115","4"
"GO103_15127","16:21:00","16:21:00","114","5"
"GO103_15127","16:23:00","16:23:00","113","6"
"GO103_15127","16:25:00","16:25:00","112","7"
